drug_schedule,description,trade_name_detected,is_billable,is_multi_dose,is_external,is_refrigerated,unit_of_issue,requires_cycle_count_witness,requires_issue_witness,requires_restock_witness,requires_return_witness,requires_waste_witness,Issue Unit Strength,order_quantity,order_unit,order_unit_price
6,Fluoxetine 32 mg ,Reconcile,1,0,0,0,CAP,0,0,0,0,0,32 mg,30,CAP,$0.00
6,Flurbiprofen 0.03% Ophth Soln,,1,0,0,0,BTTL,0,0,0,0,0,0.03%,1,BTTL,$20.62
6,Fluticasone Propionate 110mcg Inhal,,1,0,0,0,EACH,0,0,0,0,0,110 mcg,1,EACH,$178.93
6,Forbid Packet,,1,0,0,0,BOX,0,0,0,0,0,,1,BOX,$0.00
6,Fortekor flavour 20mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,20 mg,28,TAB,$52.29
6,Fortekor palatable 2.5mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,2.5 mg,28,TAB,$15.08
6,Frontline 500mL Bottle,Frontline,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$96.29
6,Frontline Gold 23-44lbs Per Dose,Frontline,1,0,0,0,DOSE,0,0,0,0,0,,6,DOSE,$216.18
6,Frontline Spray 250ml Bottle,Frontline,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$24.88
6,Frunevetmab  7mg/ml Inj,Solensia,1,1,0,0,ML,0,0,0,0,0,7mg,2,ML,$57.20
6,Frusol solution 40mg/5ml ,,1,1,0,0,ML,0,0,0,0,0,40 mg,150,ML,$30.95
6,Furosemide 10mg/mL Oral,Lasix,1,0,0,0,BTTL,0,0,0,0,0,10 mg,1,BTTL,$5.17
6,Furosemide 12.5mg Tablet,Lasix,1,1,0,0,TAB,0,0,0,0,0,12.5 mg,500,TAB,$70.66
6,Furosemide 20mg Tablet,Lasix,1,1,0,0,TAB,0,0,0,0,0,20 mg,1000,TAB,$17.28
6,Furosemide 40mg Tablet,Lasix,1,1,0,0,TAB,0,0,0,0,0,40 mg,100,TAB,$3.37
6,Furosemide 50 mg/ml Inj,Lasix,1,1,0,0,ML,0,0,0,0,0,50 mg,50,ML,$20.12
6,Furosemide 80 mg Tablet,Lasix,1,1,0,0,TAB,0,0,0,0,0,80 mg,500,TAB,$15.28
6,FVRCP Vaccine,,1,0,0,0,DOSE,0,0,0,0,0,,25,DOSE,$148.75
5,Gabapentin  60mg/ml Oral,,1,1,0,0,ML,1,1,1,1,1,60 mg,50,ML,$0.00
5,Gabapentin 100mg Capsule,,1,0,0,0,CAP,1,1,1,1,1,100 mg,100,CAP,$0.00
5,Gabapentin 100mg/ml Oral,,1,1,0,0,ML,1,1,1,1,1,100 mg,480,ML,$0.00
5,Gabapentin 25mg mg Tiny Tabs,,1,1,0,0,TAB,1,1,1,1,1,25 mg,100,TAB,$0.00
5,Gabapentin 300mg Capsule,,1,0,0,0,CAP,1,1,1,1,1,300 mg,100,CAP,$0.00
5,Gabapentin 300mg/ml Oral,,1,1,0,0,ML,1,1,1,1,1,300 mg,473,BTTL,$0.00
5,Gabapentin 400mg per capsule,,1,0,0,0,CAP,1,1,1,1,1,400 mg,100,CAP,$15.41
5,Gabapentin 50mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,50 mg,100,TAB,$38.70
5,Gabapentin 50mg/ml Oral ,,1,1,0,0,ML,1,1,1,1,1,50 mg,473,ML,$46.55
5,Gabapentin 600mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,600 mg,100,TAB,$0.00
5,Gabapentin 800mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,800 mg,100,TAB,$0.00
6,Galastop oral solution 15ml bottle,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$34.64
6,Galastop oral solution 7ml bottle,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$17.51
6,Gastrogard Syringe,Omeprazole,1,0,0,0,TUBE ,0,0,0,0,0,,1,TUBE,$2.09
6,Gemfibrozil 600 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,600 mg,60,TAB,$5.53
6,Genesis Topical Spray,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$17.42
6,Genone Topical Spray 60ML,,1,0,0,0,EACH,0,0,0,0,0,,1,EACG,$3.62
6,Genta/Mometasome/Clotrim Otic7.5GM,,1,0,0,0,BTTL,0,0,0,0,0,7.5 g,1,BTTL,$14.61
6,Gentacalm 120mL,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$12.28
6,Gentacalm 60mL  0.57 mg/per,,1,0,0,0,EACH,0,0,0,0,0,0.57 mg,1,EACG,$7.18
6,Gentamicin 100 mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,100 mg,100,ML,$25.46
6,Gentamicin Opht Oint .3% 3.5gm tube,,1,0,0,0,EACH,0,0,0,0,0,3%,1,EACH,$30.70
6,Gentamicin Ophth Sol,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$2.21
6,Gentamicin Sulfate Sol .3% 5ml ,,1,0,0,0,EACH,0,0,0,0,0,3%,1,EACH,$4.42
6,Gentaspray 240ml,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$11.80
6,Gentaspray 60ml,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$3.65
6,Gentaved Topical Spray 120 mL,,1,0,0,0,EACH,0,0,0,0,0,,1,EACG,$5.40
6,Glo Spray(Flo Orange) 500mL ,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$9.14
6,Glucagon 1mg Vial,,1,0,0,0,BTTL,0,0,0,0,0,1 mg,1,BTTL,$0.00
6,Glucogel 25g per syringe (3),,1,0,0,0,SYR,0,0,0,0,0,25 g,3,SYR,$13.63
6,Glucose 50% Inj ,,1,1,0,0,ML,0,0,0,0,0,50%,200,ML,$37.32
6,Glycopyrrolate 0.2 mg/mL Inj,,1,0,0,0,BTTL,0,0,0,0,0,0.2 mg,1,BTTL,$20.34
6,Gomega Liquid 150ml,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
6,Gonadorelin 43mg/ml,Fertagyl,1,0,0,0,BTTL,0,0,0,0,0,43mg,1,BTTL,$61.18
6,Gram Stain Kit (4 x 250mL),Jorvet,1,0,0,0,EACH ,0,0,0,0,0,,1,EACH,$0.00
6,Grapiprant Tabs 100mg Tablet,Galliprant,1,1,0,0,TAB,0,0,0,0,0,100 mg,30,TAB,$48.11
6,Grapiprant Tabs 20mg Tablet,Galliprant,1,1,0,0,TAB,0,0,0,0,0,20 mg,30,TAB,$16.27
6,Grapiprant Tabs 60mg Tablet,Galliprant,1,1,0,0,TAB,0,0,0,0,0,60 mg,30,TAB,$32.20
6,Heparin 1000IU/ML Inj 30ml,,1,0,0,0,VIAL,0,0,0,0,0,1000IU,1,VIAL,$5.63
6,Heparin 100lu/ml 2ml Vial Per Vial,,1,0,0,0,VIAL,0,0,0,0,0,100IU,10,VIAL,$26.06
6,Heparin 50 units/ml Inj. in 5% Dex,,1,0,0,0,EACH,0,0,0,0,0,5%,1,EACH,$0.01
6,Heparin Sodium vial (1000u/ml) 5ml ,,1,0,0,0,VIAL,0,0,0,0,0,1000IU,10,VIAL,$57.12
6,Hepato liquid 120ml bottle,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$19.77
6,Heska LH Lyse 90mL Elm HT5 Analyze,,1,0,0,0,BTTL,0,0,0,0,1,,1,BTTL,$171.00
6,Hexacon 5L,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$135.99
6,Hexarinse 237ml bottle,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$6.99
6,Hibiwash 4% 125ml,,1,0,0,0,BTTL,0,0,0,0,0,4%,1,BTTL,$0.00
6,Honey Wound Dressing 15g,,1,0,0,0,EACH,0,0,0,0,0,15 g,1,EACH,$6.36
2,Hydrocodone 1mg/mL Oral,,1,1,0,0,ML,1,1,1,1,1,1 mg,500,ML,$0.20
2,Hydrocodone 5mg/1.5mg Tablet,,1,1,0,0,TAB,1,1,1,1,0,1.5 mg,100,TAB,$0.00
2,Hydrocodone/Chlorphen 10mg/5ml,,1,1,0,0,ML,1,1,1,1,0,10 mg,115,ML,$51.64
6,Hydrogen Peroxide 3% 16oz,,1,0,0,0,EACH ,0,0,0,0,0,3%,1,EACH,$0.00
6,Hydrolyzed Milk Protein 225 mg Cap,,1,0,0,0,CAP,0,0,0,0,0,225 mg,14,CAP,$18.28
6,Hydrolyzed Milk Protein 450 mg Cap,,1,0,0,0,CAP,0,0,0,0,0,450 mg,14,CAP,$18.28
2,Hydromorphone 2mg/ml Inj 20ml,,1,1,0,0,ML,1,1,1,1,1,20 ml,20,ML,$30.94
2,HYDROmorphone 8 mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,8 mg,100,TAB,$61.57
6,Hydroxyzine 25mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,25 mg,100,TAB,$2.07
6,Hypertonic Saline 7.2% Inj ,,1,1,0,0,ML,0,0,0,0,0,7.20%,1000,ML,$0.02
0,I- Drop Vet Gel PF 0.30% ,,1,0,0,0,EACH ,0,0,0,0,0,0.30%,1,EACH,$22.86
0,IDEXX Albumin,,1,0,0,1,TEST,0,0,0,0,0,,12,TEST,$61.64
0,IDEXX Catalyst ALKP,,1,0,0,1,TEST,0,0,0,0,0,,12,TEST,$7.72
0,IDEXX Creatinine,,1,0,0,1,TEST,0,0,0,0,0,,12,TEST,$63.48
0,IDEXX SDMA,,1,0,0,1,TEST,0,0,0,0,0,,12,TEST,$0.00
0,IDEXX Snap Feline proBNP Test,,1,0,0,1,TEST,0,0,0,0,0,,10,TEST,$129.90
0,IDEXX SNAP fPL,,1,0,0,1,TEST,0,0,0,0,0,,10,TEST,$7.72
6,Ilunocitinib 15mg Tablet,Zenrelia,1,1,0,0,TAB,0,0,0,0,0,15 mg,90,TAB,$89.13
6,Ilunocitinib 4.8mg Tablet,Zenrelia,1,1,0,0,TAB,0,0,0,0,0,4.8 mg,90,TAB,$0.00
6,Ilunocitinib 6.4mg Tablet,Zenrelia,1,1,0,0,TAB,0,0,0,0,0,6.4 mg,90,TAB,$0.00
6,Ilunocitinib 8.5mg Tablet,Zenrelia,1,1,0,0,TAB,0,0,0,0,0,8.5 mg,90,TAB,$0.00
6,Imiquimod 5% Cream 24pkt,,1,0,0,0,BOX,0,0,0,0,0,5%,1,BOX,$1.58
6,Inforce 3  Vaccine 25 x 2ml,,1,0,0,0,DOSE,0,0,0,0,0,,25,DOSE,$55.50
6,Insulin 100u/ml,Humulin N,1,1,0,1,UNIT,0,0,0,0,0,100u,1000,UNIT,$55.18
6,Intensive Care Carnivore 100g,,1,0,0,0,BAG,0,0,0,0,0,100 g,1,BAG,$22.50
6,Intensive Care HDN Feline 400g,,1,0,0,0,BAG,0,0,0,0,0,400 g,1,BAG,$22.50
6,Intralipid 20% 250ml,,1,0,0,0,EACH,0,0,0,0,0,20%,1,EACH,$53.85
6,Intubeaze spray (10ml),,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$27.78
6,Iohexol 240 mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,240 mg,50,ML,$45.84
6,Ipakitine Powder 180g pot,,1,0,0,0,TUB,0,0,0,0,0,180 g,1,TUB ,$24.18
6,Isaderm Gel 30g,,1,0,0,0,TUBE,0,0,0,0,0,30 g,1,TUBE,$10.02
6,IsadermGel 15g,,1,0,0,0,TUBE,0,0,0,0,0,15g,1,TUBE,$20.08
6,Isemid 1mg per Tablet (90),,1,1,0,0,TAB,0,0,0,0,0,1 mg,90,TAB,$26.51
6,Isemid 4mg per Tablet (90),,1,1,0,0,TAB,0,0,0,0,0,4 mg,90,TAB,$48.20
6,ISOFLURANE 250ML BTTL,,1,1,0,0,ML,0,0,0,0,0,,250,ML,$27.85
6,Isopropyl Alcohol 70% 32oz bottle,,1,0,0,0,BTTL,0,0,0,0,0,70%,1,BTTL,$3.54
6,Isopto carpine 2% 15ml,,1,0,0,0,BTTL,0,0,0,0,0,2%,1,BTTL,$8.20
6,Itrafungol Oral Solution,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$46.79
6,Ivermectin 1% Inj,,1,1,0,0,ML,0,0,0,0,0,1%,500,ML,$0.26
6,Ivermectin drops 1% 5ml,,1,1,0,0,BTTL,0,0,0,0,0,1%,1,BTTL,$5.15
6,Ivermectin Paste Dewormer 1.87%,,1,0,0,0,EACH,0,0,0,0,0,1.87%,1,EACH,$5.09
0,J Lube 10oz,Jorgensen,1,0,1,0,EACH,0,0,0,0,0,,1,EACH,$0.00
0,J63 IV Set Simplex Tube Vent,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$9.00
6,JT Great Saussurea Capsules 0.2g,,1,0,0,0,CAP ,0,0,0,0,0,0.2 g,50,CAP ,$6.13
6,JT Great Saussurea Capsules 0.5g,,1,0,0,0,CAP,0,0,0,0,0,0.5 g,50,CAP,$6.13
6,Katalax 20g tube,,1,0,0,0,TUBE,0,0,0,0,0,20 g,1,TUBE,$18.30
6,Kesium chew 200/50mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,200/50 mg,240,TAB,$0.00
6,Kesium chew 40/10mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,40/10 mg,240,TAB,$28.73
6,Kesium chew 50/12.5mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,50/12.5 mg,240,TAB,$0.00
6,Kesium chew 500/125mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,500/125 mg,96,TAB,$0.00
3,Ketamine 100mg/ml Inj,,1,1,0,0,ML,1,1,1,1,1,100 mg,10,ML,$5.69
6,Keto Pro Oral Gel 300cc,,1,0,0,0,TUBE,0,0,0,0,0,,1,TUBE,$0.00
6,Ketochlor Shampoo,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$16.39
6,Ketoconazole 200 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,,100,TAB,$29.63
6,Ketoprofen 100mg/ml Inj,Ketofen,1,1,0,0,ML,0,0,0,0,0,100mg,50,ML,$119.80
6,Ketorolac 0.5% Ophth Soln 10mL,,1,0,0,0,BTTL,0,0,0,0,0,0.50%,1,BTTL,$0.00
6,Ketorolac 0.5% Ophth Soln 5mL,,1,0,0,0,EACH,0,0,0,0,0,0.50%,1,EACH,$49.20
6,Ketotifen Fumarate 0.035% Ophth Sol,,1,0,0,0,BTTL,0,0,0,0,0,0.04%,1,BTTL,$0.00
0,Kitten Milk Replacer 325ml/ 11oz,,1,0,0,0,CAN,0,0,0,0,0,,1,CAN,$6.38
0,Kitten Milk Replacer Pwdr 170g/6oz,,1,0,0,0,CAN,0,0,0,0,0,170 g,1,CAN,$16.07
0,Lactated Ringers 1000ml,Vetivex,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$5.92
0,Lactated Ringers 5000ml,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$26.52
0,Lactated Ringers Fluids Bag 24X250ML,,1,0,0,0,BAG,0,0,0,0,0,,24,BAG,$136.47
0,Lactated Ringers Irrigation 3000ml ,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$18.21
6,Lactulose 10G/15ml Oral 473ml,,1,0,0,0,BTTL,0,0,0,0,0,667mg,1,BTTL,$8.04
6,Latanoprost 0.005% Ophth Soln 2.5ml,,1,0,0,0,EACH,0,0,0,0,0,0.01%,1,EACH,$38.42
6,Laxatone Oral Gel 4.25oz,,1,0,0,0,TUBE,0,0,0,0,0,,1,TUBE,$10.96
6,LEPTO SHIELD 5 50DS,,1,0,0,1,EACH,0,0,0,0,0,,1,EACG,$0.00
6,Lepto4 Vaccine 1ml (1 Yr) ,Nobivac,1,0,0,1,DOSE,0,0,0,0,0,,25,DOSE,$10.11
6,Levetiracetam 100 mg/mL Inj,,1,0,0,0,VIAL,0,0,0,0,0,100 mg,10,VIAL,$29.04
6,Levetiracetam 1000 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,1000 mg,120,TAB,$0.00
6,Levetiracetam 250 mg Tablet,Keppra,1,1,0,0,TAB,0,0,0,0,0,250 mg,120,TAB,$9.31
6,Levetiracetam 500 mg Tablet,Keppra,1,1,0,0,TAB,0,0,0,0,0,500 mg,120,TAB,$11.06
6,Levetiracetam 500mg/5mL Inj,Keppra,1,1,0,0,ML,0,0,0,0,0,500 mg,50,ML,$0.00
6,Levetiracetam 750 mg Tablet,Keppa,1,1,0,0,TAB,0,0,0,0,0,750 mg,120,TAB,$15.20
6,Levothyroxine 175 mcg Tablet,,1,1,0,0,TAB,0,0,0,0,0,175 mcg,100,TAB,$21.32
6,Levothyroxine 200mcg Tablet,,1,1,0,0,TAB,0,0,0,0,0,200 mcg,100,TAB,$26.79
6,Levothyroxine 75 mcg Tablet,,1,1,0,0,TAB,0,0,0,0,0,75 mcg,100,TAB,$23.07
6,Levothyroxine Sodium .1mg Tablet,Thyrosyn,1,1,0,0,TAB,0,0,0,0,0,.1mg,1000,TAB,$29.97
6,Levothyroxine Sodium .2mg Tablet,"Thyrosyn, Thyro-Tab",1,1,0,0,TAB,0,0,0,0,0,.2mg,1000,TAB,$44.68
6,Levothyroxine Sodium .3mg Tablet,"Thyrosyn, Thyro-Tab",1,1,0,0,TAB,0,0,0,0,0,.3mg,1000,TAB,$59.45
6,Levothyroxine Sodium .5 mg Tablet,Thyrosyn,1,1,0,0,TAB,0,0,0,0,0,.5mg,1000,TAB,$92.26
6,Levothyroxine Sodium .6mg Tablet,"Thyrosyn, Thyro-Tab",1,1,0,0,TAB,0,0,0,0,0,.6mg,1000,TAB,$100.17
6,Levothyroxine Sodium .7mg Tablet,"Thyrosyn, Thyro-Tab",1,1,0,0,TAB,0,0,0,0,0,.7mg,1000,TAB,$112.12
6,Levothyroxine Sodium .8mg Tablet,"Thyrosyn, Thyro-Tab",1,1,0,0,TAB,0,0,0,0,0,.8mg,1000,TAB,$120.38
6,Levothyroxine Sodium 0.4 mg Tablet,Thyro-Tabs,1,1,0,0,TAB,0,0,0,0,0,0.4 mg,120,TAB,$8.81
6,Levothyroxine Sodium 0.6 mg Tablet,Thyro-Tabs,1,1,0,0,TAB,0,0,0,0,0,0.6 mg,120,TAB,$11.96
6,Levothyroxine Sodium 88 mcg Caplet,,1,0,0,0,CAP,0,0,0,0,0,88 mcg,30,CAP,$76.62
6,Libeo flavour 40mg dog Tablet,,1,1,0,0,TAB,0,0,0,0,0,40 mg,120,TAB,$29.12
6,Librela 10mg/mL Inj,,1,0,0,1,VIAL,0,0,0,0,0,10 mg,6,VIAL,$226.80
6,Librela 15mg/ml Inj,,1,0,0,1,VIAL,0,0,0,0,0,15 mg,6,VIAL,$262.10
6,Librela 20mg/mL Inj,,1,0,0,1,VIAL,0,0,0,0,0,20 mg,6,VIAL,$305.75
6,Librela 30mg/mL Inj,,1,0,0,1,VIAL,0,0,0,0,0,30 mg,6,VIAL,$339.90
6,Librela 5mg/mL Inj,,1,0,0,1,VIAL,0,0,0,0,0,5 mg,6,VIAL,$182.70
6,Lidocaine 2% 20mg/mL Inj ,Lidoject,1,1,0,0,ML,0,0,0,0,0,2%,50,ML,$0.13
6,Lidocaine 2% Oral Topical Solution,,1,1,0,0,ML,0,0,0,0,0,2%,100,ML,$0.00
6,Lidocaine HCl Jelly 2%,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$16.26
6,Lifeline 150 Colostrum Calves 500gm,,1,0,0,0,EACH,0,0,0,0,0,500 g,1,EACG,$50.38
6,Lignocaine 25mg/g 5% cream ,,1,0,0,0,TUBE,0,0,0,0,0,25 mg,1,TUBE,$0.00
6,Lincomycin Solu Powder 160/40gm pkt,,1,0,0,0,EACH,0,0,0,0,0,160/40 g,1,EACG,$18.36
6,Linctol Syrup ,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Liothyronine 25 mcg Tablet,,1,1,0,0,TAB,0,0,0,0,0,25 mcg,90,TAB,$21.85
6,Liothyronine 5 mcg Tablet,,1,1,0,0,TAB,0,0,0,0,0,5 mcg,90,TAB,$17.94
6,Liothyronine 50 mcg Tablet,,1,1,0,0,TAB,0,0,0,0,0,50 mcg,90,TAB,$22.61
0,Liquid E-Z-Paque,,1,1,0,0,ML,0,0,0,0,0,,355,ML,$7.62
6,Liquimycin LA 200 INJ 100CC,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
0,Little Herbert Luer Lock Adapter,,1,0,0,0,EACH,0,0,0,0,0,,1,EACG,$2.07
6,L-Lysine Powder 100gm,,1,0,0,0,EACH,0,0,0,0,0,100 g,1,EACH,$20.72
6,Logic oral hygiene gel (70g),,1,0,0,0,TUBE,0,0,0,0,0,70 g,1,TUBE,$7.11
6,Lokivetmab 10mg Vial,Cytopoint,1,0,0,1,VIAL,0,0,0,0,0,10 mg,10,VIAL,$7.72
6,Lokivetmab 20mg Vial,Cytopoint,1,0,0,1,VIAL,0,0,0,0,0,20 mg,10,VIAL,$7.72
6,Lokivetmab 30mg Vial,Cytopoint,1,0,0,1,VIAL,0,0,0,0,0,30 mg,10,VIAL,$7.72
6,Lokivetmab 40mg Vial,Cytopoint,1,0,0,1,VIAL,0,0,0,0,0,40 mg,10,VIAL,$7.72
6,Loperamide 2Mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,2 mg,12,CAP,$4.95
6,Lubrithal Ophth gel 10g,,1,0,0,0,EACH,0,0,0,0,0,10 g,1,EACH,$0.00
6,Lutalyse 30CC,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Lyme/LeptoVax 4,Duramune,1,0,0,1,DOSE,0,0,0,0,0,,25,DOSE,$457.74
6,Lysigin 50ds 250ML,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Magnalax Powder 1lb,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Magnesium Sulfate 50% 25g/50mL,,1,1,0,0,ML,0,0,0,0,0,500mg,50,ML,$0.77
6,Mal-A-Ket Wipes 50ct,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$12.70
6,Malaseb Shampoo 250ml,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$15.88
6,Malazinc Ear Drops,Millpledge,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
6,Mannitol 10% Polyfusor 500ml,,1,0,0,0,BAG,0,0,0,0,0,10%,1,BAG,$0.00
6,Mannitol 20% Inj,,1,1,0,0,ML,0,0,0,0,0,20%,100,ML,$25.43
6,Mannitol 25% Inj,,1,1,0,0,ML,0,0,0,0,0,25%,50,ML,$3.65
6,Manuka Honey 15g tube,,1,0,0,0,TUBE,0,0,0,0,0,15 g,1,TUBE,$6.06
6,Marbocyl  1% SA Inj per ml,,1,1,0,0,ML,0,0,0,0,0,1%,20,ML,$10.03
6,Marbofloxacin 100mg,Zeniquin,1,1,0,0,TAB,0,0,0,0,0,100 mg,50,TAB,$238.00
6,Marbofloxacin 200mg,Zeniquin,1,1,0,0,TAB,0,0,0,0,0,200 mg,50,TAB,$9.84
6,Marbofloxacin 25mg,Zeniquin,1,1,0,0,TAB,0,0,0,0,0,25 mg,100,TAB,$1.62
6,Marbofloxacin 50mg,Zeniquin,1,1,0,0,TAB,0,0,0,0,0,50 mg,100,TAB,$264.56
6,Maropitant 10mg/ml Inj 20ml,Cerenia,1,1,0,0,ML,0,0,0,0,0,10 mg,20,CC,$225.55
6,Maropitant 16 mg Tablet,Cerenia,1,1,0,0,TAB,0,0,0,0,0,16 mg,60,TAB,$0.00
6,Maropitant 160 mg Tablet,Cerenia,1,1,0,0,TAB,0,0,0,0,0,160 mg,60,TAB,$0.00
6,Maropitant 24 mg Tablet,Cerenia,1,1,0,0,TAB,0,0,0,0,0,24 mg,60,TAB,$0.00
6,Maropitant 50mg/ml Oral,Cerenia,1,1,0,0,ML,0,0,0,0,0,50 mg,30,ML,$115.24
6,Maropitant 60 mg Tablet,Cerenia,1,1,0,0,TAB,0,0,0,0,0,60 mg,60,TAB,$0.00
6,Maxi Guard Oral Gel 2oz,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
6,Maxi Guard Oral Wipes,,1,0,0,0,TUB,0,0,0,0,0,,1,TUB,$0.00
6,Maxi Otic Suspension 30g,,1,0,0,0,BTTL,0,0,0,0,0,30 g,1,BTTL,$32.78
6,Maxidex eye drops 0.1% 5ml,,1,0,0,0,EACH,0,0,0,0,0,0.10%,1,EACH,$4.52
6,MAXON no0 GS11 30in 6755-61,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
0,Mayo Dissecting Scis Curved 5.5,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Meclizine 12.5 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,12.5 mg,100,TAB,$3.13
6,Meclizine 25 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,25 mg,100,TAB,$3.54
6,Meclizine 25mg Chew Tab,,1,1,0,0,TAB,0,0,0,0,0,25 mg,100,TAB,$3.32
6,Medetomidine/Vatinoxan 0.5mg/mL Inj,ZenAlpha,1,1,0,0,ML,0,0,0,0,0,0.5 mg,10,ML,$123.38
0,Medipaw Boot Small,,1,0,1,0,EACH,0,0,0,0,0,,1,EACH,$23.50
6,Megestrol Acetate 40 mg/mL Oral Sus,,1,1,0,0,ML,0,0,0,0,0,40 mg,240,ML,$25.19
6,Melarsomine 25mg/mL Inj,Diroban,1,1,0,0,ML,0,0,0,0,0,25 mg,10,ML,$0.00
6,Melatonin 3mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,3 mg,180,TAB,$0.04
6,Meloxicam 1.5mg/ml Inj,Metacam,1,0,0,0,BTTL,0,0,0,0,0,1.5 mg,1,BTTL,$48.99
6,Meloxicam 1.5mg/ml Susp,Metacam,1,0,0,0,BTTL,0,0,0,0,0,1.5 mg,2,BTTL,$80.84
6,Meloxicam 15 mg Tablet,Metacam,1,1,0,0,TAB,0,0,0,0,0,15 mg,100,TAB,$2.26
6,Meloxicam 1Mg Tablet,Metacam,1,1,0,0,TAB,0,0,0,0,0,1 mg,84,TAB,$65.99
